dataset,method,index,jo_b,jb_b,J_total_b,jo_a,jb_a,J_total_a,misfitb,misfita,Improvement,pct_drop_J,pct_drop_Jo,pct_drop_Jb,cg_iterations,converged,exit_code,runtime,log_runtime,jo_jb_ratio,log_jo_jb_ratio,pct_drop_J_100
baseline,PI-NPZ,4057,1658.781869687082,2.407412430484045e-28,829.390934843541,934.9903237537591,15.456997203829394,475.2236604787942,4.601179312631,3.5106337194656803,23.701436502845947,0.4270209131614852,0.4363391951407459,-6.420585441905998e+28,58,1,0,1.1573224067687988,0.0634543615234862,60.489777634307906,1.7816819880059365,42.70209131614852
baseline,PI-NPZ,4058,746.448146575603,1.3695501826753677e-27,373.2240732878015,485.227698379263,41.84885809637483,263.53827823781893,3.8540624397895336,3.2589702264357165,15.44064795655761,0.29388724602820937,0.34995123156874586,-3.055664452880768e+28,55,1,0,1.072272539138794,0.030305183864923858,11.59476555517523,1.064261971678355,29.388724602820936
baseline,PI-NPZ,4059,9322.311388659597,1.9259299443872359e-28,4661.155694329798,4620.302728123481,186.5742277933301,2403.4384779584057,10.543823364493708,7.506600514950733,28.805706853652467,0.48436854815166547,0.5043822786541988,-9.687487768548692e+29,46,1,0,0.9526517391204834,-0.021065835374991994,24.763885037977648,1.3938187792090702,48.43685481516655
baseline,PI-NPZ,4060,1667.4765463815122,0.0,833.7382731907561,944.3592404360681,13.441724120145146,478.90048227810667,4.206714314717986,3.090733623372829,26.5285590571408,0.4255985389211752,0.4336596562720095,,61,1,0,1.1484625339508057,0.06011683186554337,70.25581182854025,1.8466822565580798,42.55985389211752
baseline,PI-NPZ,4061,3283.2938618540434,0.0,1641.6469309270217,1791.4224659348404,40.7963891049846,916.1094275199125,7.040982289044319,5.3740082681901145,23.675304842734732,0.4419570918318017,0.45438253738176154,,59,1,0,1.1890084743499756,0.07518494995116985,43.91129963303444,1.6425762910124433,44.19570918318017
baseline,PI-NPZ,4062,193.52391515104645,0.0,96.76195757552323,145.04921358064303,15.752800311428285,80.40100694603565,2.7205276712236945,2.148843909745877,21.013708756752834,0.16908453528048734,0.25048429561053814,,58,1,0,1.1834368705749512,0.07314509581626907,9.207836747312365,0.9641576107553247,16.908453528048735
baseline,PI-NPZ,4063,707.3500011752768,0.0,353.6750005876384,460.5795521462636,36.38680625295111,248.48317919960735,3.6339552311771843,2.9740408939264626,18.159671632414383,0.2974250970898499,0.3488661180730882,,52,1,0,1.0537066459655762,0.022719719252960693,12.657872442677181,1.1023607148398271,29.742509708984986
baseline,PI-NPZ,4064,648.5656177335677,0.0,324.28280886678385,474.25784745417417,51.95029553564473,263.1040714949095,4.87889144744537,4.079283193061276,16.38913804492978,0.18865858966025778,0.26875888192858166,,56,1,0,1.1510334014892578,0.06108792647253392,9.12906928756105,0.96042650328675,18.86585896602578
baseline,PI-NPZ,4065,198.75281154481536,0.0,99.37640577240768,141.94325024257822,7.3401083264061935,74.6416792844922,2.4536241282383795,2.045889840153531,16.617634436843762,0.24889938708955794,0.28583022730940116,,67,1,0,1.3058230876922607,0.11588434290890086,19.338032073986483,1.2864122762157522,24.889938708955796
baseline,PI-NPZ,4066,1017.5223892699781,0.0,508.76119463498907,755.3262481786667,21.243159067243543,388.28470362295513,3.91973761958527,3.318295690227758,15.343933388611546,0.23680361686875478,0.257680955088786,,55,1,0,1.0756418704986572,0.0316676992528246,35.55621109778169,1.5509154759484651,23.68036168687548
baseline,PI-NPZ,4067,373.93771382761196,0.0,186.96885691380598,285.16869363462433,26.182497599814557,155.67559561721944,3.2766715148816297,2.782914318682353,15.068864668209315,0.16737151744481682,0.23738985641312124,,50,1,0,1.0275967121124268,0.011822706032499937,10.891577189971521,1.0370907737231647,16.737151744481682
baseline,PI-NPZ,4068,1364.087662861414,1.3695501826753677e-27,682.043831430707,739.996828359192,55.39064779760253,397.6937380783973,4.515764880987173,3.4738240952682533,23.073406458910792,0.4169088264545041,0.4575151960491172,-4.044440904633291e+28,53,1,0,1.0412602424621582,0.017559286417646917,13.359598737013169,1.1257934140588353,41.69088264545041
baseline,PI-NPZ,4069,301.2889810251919,0.0,150.64449051259595,193.30584007900612,2.0706555302918113,97.68824780464897,1.6182469094720788,1.22194817865778,24.489385920939814,0.3515312277784173,0.3584038838020329,,63,1,0,1.2955477237701416,0.1124534156146117,93.35490005513573,1.9701371183328316,35.15312277784173
baseline,PI-NPZ,4070,1572.823519880462,0.0,786.411759940231,1035.5053742996147,43.602242785290606,539.5538085424527,5.824674756494384,4.677456370284038,19.695835976613505,0.31390419621463966,0.341626469078797,,53,1,0,1.067845344543457,0.02850835861487247,23.748901619550328,1.3756435284198667,31.390419621463966
baseline,PI-NPZ,4071,722.4079032743324,1.3695501826753677e-27,361.2039516371662,529.4775139745566,63.610694650862676,296.54410431270963,5.676129744958377,4.658285144228655,17.93201787950296,0.17901201532094027,0.2670657234303693,-4.6446413906938e+28,56,1,0,1.1397404670715332,0.05680596839710271,8.323718470308764,0.9203173828251417,17.901201532094028
baseline,PI-NPZ,4072,2837.2967149763595,0.0,1418.6483574881797,1400.438988309512,63.27791852266637,731.8584534160892,5.849801334843405,4.148330994457789,29.0859508382119,0.4841156728141582,0.5064178586196331,,50,1,0,0.953693151473999,-0.020591336048306194,22.131559017824994,1.3450120080976347,48.41156728141582
baseline,PI-NPZ,4073,64.59433472682944,0.0,32.29716736341472,52.14918648652101,0.5758090384733676,26.36249776249719,0.6010014926589666,0.4389366269192845,26.96580087058861,0.1837520155913163,0.19266624995735587,,63,1,0,1.3418769836425781,0.1277127037808001,90.56680774720597,1.9569690602214378,18.37520155913163
baseline,PI-NPZ,4074,303.963254768075,1.3695501826753677e-27,151.9816273840375,184.0989519894447,8.669579031503842,96.38426551047428,1.8881941775531024,1.439466466848054,23.764913378059006,0.3658163347144325,0.3943381342922096,-6.330238308294864e+27,55,1,0,1.1142327785491943,0.046975930405641714,21.23505089698808,1.3270533062616914,36.58163347144325
baseline,PI-NPZ,4075,4348.7290067649,0.0,2174.36450338245,2229.1691939696316,72.5374855505935,1150.8533397601125,8.316487041205573,6.258434528180514,24.7466568856304,0.47071738065543267,0.48739753833777016,,55,1,0,1.1239542961120605,0.05074865166908167,30.731271935457826,1.4875805356263423,47.071738065543265
baseline,PI-NPZ,4076,378.16534120393453,0.0,189.08267060196727,273.24361484593084,11.882759076123271,142.56318696102704,3.0224227746474166,2.5370326266268197,16.05963772150375,0.2460272191673615,0.27744934536827953,,61,1,0,1.2788197994232178,0.1068093516485105,22.994963803901012,1.3616327302928166,24.60272191673615
baseline,PI-NPZ,4077,512.6613356734127,1.3695501826753677e-27,256.33066783670637,359.3668638395395,41.515849869936716,200.4413568547381,4.824905485830001,3.864503081655041,19.905102949591722,0.21803599020610423,0.2990170335988208,-3.0313492995807554e+28,53,1,0,1.1279823780059814,0.052302314900388266,8.656136510884037,0.937324096821664,21.803599020610424
baseline,PI-NPZ,4078,3400.8684250155993,0.0,1700.4342125077997,1758.3188155164185,37.56133156795746,897.940073542188,6.917658306019071,4.886083660199324,29.367953083951388,0.47193483468089814,0.4829794641325022,,72,1,0,1.4233644008636475,0.15331609967988036,46.81194042163276,1.67035664362566,47.193483468089816
baseline,PI-NPZ,4079,625.8689538853388,0.0,312.9344769426694,346.05026985943823,11.498121988797699,178.77419592411798,2.5706213430892424,1.8848774587726613,26.67619197047858,0.4287168429930781,0.447088295862594,,55,1,0,1.0998985767364502,0.0413526400723349,30.09624269046592,1.4785122802898099,42.87168429930781
baseline,PI-NPZ,4080,2243.6910558779023,4.8148248609680896e-29,1121.8455279389511,1122.0107285994407,38.24714112850464,580.1289348639726,6.406605267645536,4.44874619391667,30.560007865887922,0.4828798436004086,0.49992637103042475,-7.943620429178913e+29,60,1,0,1.3450884819030762,0.1287508538093023,29.33580642876427,1.4673980312858947,48.28798436004086
baseline,PI-NPZ,4081,8223.767454338491,0.0,4111.8837271692455,4157.33084994845,102.12113180185389,2129.725990875152,12.061488452790895,8.346512263490853,30.800312945127743,0.48205588188133797,0.49447368580987433,,80,1,0,1.6260664463043213,0.21113828828984596,40.70979998552051,1.6096989686186987,48.205588188133795
baseline,PI-NPZ,4082,5199.839710175532,1.3695501826753677e-27,2599.919855087766,2968.745625268393,46.487202218263896,1507.6164137433284,7.743563676228456,5.893975932179316,23.885485047757644,0.4201296586919463,0.42906978085134545,-3.394340916187006e+28,57,1,0,1.1765599250793457,0.07061405175727116,63.861567993051466,1.8052395775665628,42.01296586919463
baseline,PI-NPZ,4083,484.7348404767968,0.0,242.3674202383984,315.76655060829694,24.81927721690675,170.29291391260185,2.9628421750139564,2.4495787942680756,17.323345302503775,0.2973770412496133,0.3485788017677843,,55,1,0,1.0817971229553223,0.034145822099307534,12.722632808710422,1.1045769930716864,29.73770412496133
baseline,PI-NPZ,4084,2019.3521874859878,1.2037062152420224e-29,1009.6760937429939,1087.088027134313,25.120967654088442,556.1044973942007,5.656721302917236,4.191362459342033,25.90473818852453,0.4492248545445374,0.4616649666803818,-2.086968342938855e+30,75,1,0,1.5487086772918701,0.18996973167562145,43.27413028444345,1.6362283482640667,44.92248545445374
baseline,PI-NPZ,4085,519.6413644599477,0.0,259.82068222997384,287.4539648979338,16.09837969686349,151.77617229739866,2.5934233544972227,1.9224316991015602,25.872816107408937,0.4158426073138483,0.44682239606410346,,56,1,0,1.041658639907837,0.017725420409553196,17.85608056902395,1.2517861368566991,41.58426073138483
baseline,PI-NPZ,4086,6014.047651687949,0.0,3007.0238258439745,3099.121696887908,79.79260115878367,1589.457149023346,8.21074126597249,5.882291558252104,28.358580940433555,0.4714185051136944,0.48468620862721556,,53,1,0,1.0741469860076904,0.03106371417942172,38.83971260343795,1.5892760076622596,47.14185051136944
baseline,PI-NPZ,4087,193.08900929338708,1.3695501826753677e-27,96.54450464669354,149.10523011827686,7.160986248409753,78.13310818334331,2.0006742056067837,1.6308735005589654,18.48380431014062,0.1907037229174989,0.2277901747803756,-5.228714025229086e+27,54,1,0,1.1211669445037842,0.04967028492197294,20.821884716143508,1.318520037603684,19.07037229174989
baseline,PI-NPZ,4088,629.5740350564602,0.0,314.7870175282301,447.59362667984567,33.08807969675509,240.34085318830037,3.553646220442211,2.9689752368412647,16.452706525417447,0.23649693346471437,0.28905323003083266,,51,1,0,1.0368516445159912,0.01571662082756492,13.5273376630479,1.1312123308163702,23.649693346471437
baseline,PI-NPZ,4089,421.7243667716712,0.0,210.8621833858356,334.95048652480597,15.92206062797071,175.43627357638834,2.8363158385429323,2.4217013673128527,14.618064236565232,0.16800504121037643,0.2057597025069365,,54,1,0,1.1278629302978516,0.05225632284554805,21.036880486209775,1.3229813396609018,16.800504121037644
baseline,PI-NPZ,4090,684.0425904207393,0.0,342.02129521036966,495.4616586417269,26.320425642426542,260.89104214207674,4.032067540671589,3.32823198742058,17.455946512586852,0.23720819201737572,0.2756859505824345,,55,1,0,1.067662000656128,0.028433785948164154,18.82422668131476,1.2747171439730756,23.720819201737573
baseline,PI-NPZ,4091,1482.495298056907,0.0,741.2476490284535,783.7572214439593,35.80538387216952,409.7813026580644,4.137675974141182,3.0714267925031304,25.769276963727506,0.44717355502555584,0.47132566122049574,,54,1,0,0.9914190769195557,-0.003742728641293452,21.889367929752904,1.3402332212032124,44.717355502555584
baseline,PI-NPZ,4092,398.7912314432607,0.0,199.39561572163035,294.03381596739973,17.764929266367957,155.89937261688385,3.0482116840302846,2.4925454372451776,18.229253883392253,0.2181404187214937,0.2626873592399076,,54,1,0,1.0921292304992676,0.038274031017108724,16.551364295272254,1.218833797597431,21.81404187214937
baseline,PI-NPZ,4093,3658.0302596087668,0.0,1829.0151298043834,1788.2523881700877,78.53442997688832,933.393409073488,7.220737451183795,5.21097964081775,27.833137874810248,0.4896743094884534,0.5111433582396487,,50,1,0,0.9975879192352295,-0.0010488187929911757,22.77029818254678,1.3573687178433709,48.96743094884534
baseline,PI-NPZ,4094,228.66676270003697,0.0,114.33338135001848,159.892651875571,12.400810162479225,86.14673101902511,3.1217322651324846,2.5831285251345038,17.253361091013446,0.24653036583168295,0.30076129128868295,,62,1,0,1.279681921005249,0.1071020343987211,12.893726279219532,1.1103784463399284,24.653036583168294
baseline,PI-NPZ,4095,5082.493717837934,1.4176984312850486e-27,2541.246858918967,2499.3603091032455,68.52156195640637,1283.940935529826,9.325039499288454,6.375669903430887,31.62849440029309,0.4947594598991427,0.5082413382369196,-4.833296027159751e+28,67,1,0,1.345787525177002,0.12897649827787552,36.475530296483115,1.562001614565825,49.47594598991427
baseline,PI-NPZ,4096,306.1791866090651,0.0,153.08959330453254,228.74172636991528,13.018285768453488,120.88000606918439,2.6652431519078963,2.1683155836469363,18.64473670648915,0.2103969743474034,0.25291549401763647,,53,1,0,1.146672248840332,0.05943930206813419,17.570802365101926,1.2447915938675145,21.03969743474034
baseline,PI-NPZ,4097,243.23706809691976,0.0,121.61853404845988,187.10203994154034,5.4784250282894495,96.2902324849149,2.1168339166412364,1.803000868657349,14.825586717820723,0.20826021100906147,0.23078319679882,,64,1,0,1.2194907665252686,0.0861785163657758,34.15252357664552,1.5334227998160654,20.826021100906146
baseline,PI-NPZ,4098,2548.257276190238,0.0,1274.128638095119,1258.550378926153,73.65848305664606,666.1044309913995,5.8301233178348655,4.198827437203856,27.980469566410893,0.4772078649866498,0.5061132992004074,,51,1,0,0.9901857376098633,-0.004283333429644693,17.086292395653626,1.2326478341194371,47.72078649866498
baseline,PI-NPZ,4099,2311.5126521430275,0.0,1155.7563260715137,1239.6213611241924,24.09283621506104,631.8570986696267,5.64924423677716,4.121633368054503,27.040977601530358,0.45329557414810134,0.4637185481226216,,74,1,0,1.377643346786499,0.13913679916040583,51.451865195898925,1.711401123114075,45.32955741481013
baseline,PI-NPZ,4100,216.12985502625347,0.0,108.06492751312673,133.64471687873328,2.887146321245199,68.26593159998924,1.4308409634020234,1.074156885644744,24.92828251919859,0.3682878139006115,0.38164620125017273,,57,1,0,1.1707344055175781,0.06845838157880675,46.28955446258559,1.6654830007142916,36.82878139006115
baseline,PI-NPZ,4101,122.51042216021348,0.0,61.25521108010674,103.64806541232322,3.516375998285689,53.58222070530445,1.179272748287485,0.9798832086459199,16.907839168768575,0.12526265503791842,0.15396532323774823,,52,1,0,1.0418977737426758,0.01782511006007812,29.475819839190674,1.469465893383239,12.526265503791842
baseline,PI-NPZ,4102,941.9775470791044,0.0,470.9887735395522,493.3986509900956,19.67923772480679,256.53894435745116,3.248895552281532,2.3388085209950216,28.01219727262095,0.4553183456380032,0.4762097541283949,,54,1,0,1.094109296798706,0.03906070830967402,25.07204079191232,1.399189685717049,45.531834563800324
baseline,PI-NPZ,4103,6327.753939008653,0.0,3163.8769695043266,3486.3987353771527,52.26611627663359,1769.332425826893,8.705126142670027,6.319766583734045,27.401780512330948,0.4407707875872025,0.4490306088097739,,61,1,0,1.2490406036376953,0.09657655658804457,66.70475986630373,1.8241568250696871,44.07707875872025
baseline,PI-NPZ,4104,1197.9127199592272,0.0,598.9563599796136,704.6832267486185,15.198226047721933,359.9407263981702,3.5926663270732173,2.7663796400032865,22.999260489160683,0.3990535029790461,0.4117407595666874,,57,1,0,1.1183829307556152,0.04859053006181981,46.36614987406663,1.6662010346952751,39.90535029790461
baseline,PI-NPZ,4105,5749.00087283339,0.0,2874.500436416695,2526.485733020205,129.6138633267553,1328.04979817348,13.114231571573692,8.811403752158753,32.81036937567669,0.5379893558725616,0.5605348148477444,,69,1,0,1.3644022941589355,0.13494244097555946,19.49240357608166,1.2898653945546732,53.79893558725616
baseline,PI-NPZ,4106,4651.263203544311,0.0,2325.6316017721556,2236.234256941739,84.08984284099432,1160.1620498913667,10.274303546916636,7.084627535928474,31.045179816060603,0.5011410882930422,0.5192200142022267,,63,1,0,1.27583909034729,0.1057959043374443,26.5933932255081,1.4247737553493596,50.114108829304215
baseline,PI-NPZ,4107,5942.407113831569,0.0,2971.2035569157847,3082.6438439827225,81.03639196117645,1581.8401179719494,8.032490678368655,5.764052980759688,28.240775973980604,0.46760964448563197,0.4812466084985075,,50,1,0,1.018336534500122,0.007891325076802768,38.04024055586754,1.5802432546311895,46.7609644485632
baseline,PI-NPZ,4108,1981.456949173089,1.9259299443872359e-28,990.7284745865445,1061.8804137687605,26.2203894343374,544.050401601549,5.588862280824425,4.243827229231835,24.06634810464825,0.4508582163961779,0.4640911001311891,-1.3614404568946986e+29,55,1,0,1.0658714771270752,0.027704840582138787,40.49827011257717,1.607436472681154,45.08582163961779
baseline,PI-NPZ,4109,883.1245941961796,0.0,441.5622970980898,458.3877775759944,12.537000969121657,235.46238927255803,3.543701825429889,2.5415579573993967,28.279576482395534,0.46675159808707173,0.48094778405167266,,68,1,0,1.2613115310668945,0.100822366123855,36.56279350260823,1.5630393696772387,46.67515980870717
baseline,PI-NPZ,4110,3860.1984420144236,0.0,1930.0992210072118,2146.455349974232,29.315455123761076,1087.8854025489966,6.713718646073852,4.912134871895887,26.834365113460954,0.4363577837302636,0.44395207080231974,,73,1,0,1.398925542831421,0.1457945999829069,73.21924018960442,1.8646252178099998,43.63577837302636
baseline,PI-NPZ,4111,661.5852632094568,0.0,330.7926316047284,452.8569811737504,25.657436171320654,239.2572086725355,4.105141645855873,3.2947570977367104,19.74072073584217,0.27671542285612527,0.31549717571266905,,51,1,0,0.9985184669494629,-0.0006438987250906939,17.65012599660852,1.2467478099752016,27.671542285612528
baseline,PI-NPZ,4112,1505.9900819074537,0.0,752.9950409537269,980.5039228929805,23.631680982516485,502.0678019377485,4.594461485114917,3.749771283094028,18.384966437470556,0.33323889981819727,0.34893069039930463,,62,1,0,1.2738072872161865,0.10510372907525525,41.491078168260245,1.617954720354212,33.323889981819725
baseline,PI-NPZ,4113,1248.2142110150912,1.3695501826753677e-27,624.1071055075456,628.7433382193543,83.25151676549503,355.99742749242466,7.989558386178612,5.7311339971425594,28.267199260261645,0.4295892093666917,0.49628570747641276,-6.078748907386959e+28,66,1,0,1.345149040222168,0.12877040609314566,7.552334932111981,0.878081241875629,42.95892093666917
baseline,PI-NPZ,4114,305.58892248075153,4.8148248609680896e-29,152.79446124037577,172.07732741760242,3.1164427182399637,87.59688506792119,2.0057307516931253,1.5016871233602207,25.13017402297987,0.42670117518125183,0.4368993286121448,-6.472598294288441e+28,56,1,0,1.0245201587677002,0.010520508130519952,55.21594425928819,1.742064503525654,42.67011751812518
baseline,PI-NPZ,4115,827.9479525698661,0.0,413.97397628493303,474.56121557008606,6.79966597497439,240.68044077253023,2.9221352156366116,2.148395848014466,26.47856141227811,0.4186097325913237,0.4268224058081231,,60,1,0,1.109100103378296,0.04497074577299768,69.7918423223537,1.8438046627172522,41.86097325913237
baseline,PI-NPZ,4116,6057.691887683186,0.0,3028.845943841593,3273.6634091887913,48.515781522679276,1661.0895953557354,9.014654910935658,6.487537595282678,28.03343378776862,0.4515767304926323,0.45958568545802503,,83,1,0,1.6689815521240234,0.22245153628678532,67.47625837292713,1.8291509925145488,45.15767304926323
baseline,PI-NPZ,4117,4540.206969913649,1.4176984312850486e-27,2270.1034849568246,2357.232549055951,49.51220424276754,1203.3723766493592,8.17584766111595,5.793789317964503,29.135307333090793,0.4699041763409978,0.4808094510500292,-3.492435566701449e+28,78,1,0,1.4393091201782227,0.15815407730719389,47.60912153088563,1.6776901680779834,46.99041763409978
baseline,PI-NPZ,4118,1726.73468566511,0.0,863.367342832555,981.1146304668823,18.268309276799705,499.69146987184104,4.657944533048772,3.4126306114209304,26.735267300676597,0.4212295912972084,0.43180927642686867,,54,1,0,1.1273107528686523,0.05204364954493709,53.705825514618,1.7300213965307085,42.12295912972084
baseline,PI-NPZ,4119,522.6844257504426,0.0,261.3422128752213,338.6511781238643,39.029615565878956,188.84039684487163,4.873443180948329,3.796629548234113,22.095540929332795,0.2774209923177084,0.3520924645159517,,53,1,0,1.092283010482788,0.03833517863121515,8.67677462905694,0.9383583172134662,27.74209923177084
baseline,PI-NPZ,4120,750.2965673227914,4.8148248609680896e-29,375.1482836613957,406.75323325827304,8.511452652469654,207.63234295537134,2.8463381156436736,2.065866340150306,27.420206025554034,0.4465326059100998,0.45787672372052807,-1.7677595547594444e+29,58,1,0,1.1770477294921875,0.07079407391803119,47.788932144297476,1.6793273262098398,44.65326059100998
baseline,PI-NPZ,4121,360.17021927147664,1.3695501826753677e-27,180.08510963573832,249.15023400361625,14.948728524576133,132.0494812640962,3.72346657148883,3.097042919731099,16.82366793767818,0.2667384797599576,0.308243100977151,-1.0915064459612807e+28,58,1,0,1.0872230529785156,0.03631865240289394,16.66698499434291,1.2218570444143366,26.673847975995763
baseline,PI-NPZ,4122,508.99302599154555,1.3695501826753677e-27,254.49651299577278,298.0756479367413,9.536710535389023,153.80617923606516,2.876057750969201,2.0948224893842324,27.163406622196668,0.3956452391997217,0.4143816659254338,-6.963388896607934e+27,56,1,0,1.1535677909851074,0.06204312151481524,31.255603997902213,1.4949278958294945,39.564523919972174
baseline,PI-NPZ,4123,1732.4779904785735,1.2037062152420224e-29,866.2389952392867,980.5159638066232,24.043416861300486,502.2796903339618,5.26037488267135,3.9856360357178486,24.232851752690237,0.4201603794167522,0.4340384298124509,-1.9974489253979812e+30,73,1,0,1.4818596839904785,0.1708070826219381,40.781057428856144,1.6104584825888433,42.01603794167522
baseline,PI-NPZ,4124,1035.529378425077,1.3695501826753677e-27,517.7646892125385,691.2973700914373,14.18262821408158,352.7399991527594,3.6196421206429905,2.9749324420178356,17.811420497853785,0.3187252694090881,0.332421286643917,-1.0355683488995138e+28,56,1,0,1.077211856842041,0.03230112503350519,48.742543318245154,1.6879081863231038,31.872526940908806
baseline,PI-NPZ,4125,4899.437286146281,0.0,2449.7186430731404,2466.740566357899,72.24727891087882,1269.4939226343888,7.694823905693938,5.496956367331972,28.56293484163569,0.48177970305935824,0.49652573912255393,,51,1,0,1.0318820476531982,0.013630056805722402,34.14302384178047,1.5333019813260174,48.17797030593582
baseline,PI-NPZ,4126,1289.79153942205,1.3695501826753677e-27,644.895769711025,615.4377359361276,62.844712924555964,339.1412244303418,7.23919266570435,5.169681713212458,28.587593231165037,0.47411467037175703,0.5228393758793746,-4.5887119522550865e+28,64,1,0,1.1640746593475342,0.06598083521322827,9.792991443448082,0.9909153750447441,47.411467037175704
baseline,PI-NPZ,4127,3658.8586541031323,0.0,1829.4293270515661,1957.4273402714182,43.48863355170389,1000.4579869115611,7.178458870424064,5.395366203079782,24.839491310464894,0.45313110918366667,0.4650169560181528,,55,1,0,1.2239453792572021,0.08776203707711305,45.010090692875444,1.6533098880190316,45.31311091836667
baseline,PI-NPZ,4128,219.70131352728134,4.8148248609680896e-29,109.85065676364067,129.47343241268632,2.600900594967115,66.03716650382671,1.563523702096748,1.1044683827354849,29.360304467764166,0.398845956415945,0.4106843043675795,-5.401859195443646e+28,65,1,0,1.285658359527588,0.10912557800975682,49.78023099507321,1.697056907532777,39.8845956415945
baseline,PI-NPZ,4129,1026.0928939063838,0.0,513.0464469531919,557.2921904347897,30.01536267136087,293.6537765530753,3.567587346923663,2.707525039871369,24.107673433530017,0.4276273068510949,0.4568793978163593,,54,1,0,1.091411828994751,0.03798865646500078,18.566898442527553,1.268739361909137,42.76273068510949
baseline,PI-NPZ,4130,1020.4594811004037,4.8148248609680896e-29,510.2297405502018,733.8609662610125,15.41994458468519,374.64045542284885,3.6153284176659226,3.0337073165360424,16.08764222602433,0.2657416343099511,0.28085242005918754,-3.202597193033682e+29,53,1,0,1.0329973697662354,0.014099215713749943,47.591673383176094,1.6775309754081875,26.574163430995114
baseline,PI-NPZ,4131,269.3558470998984,0.0,134.6779235499492,147.25908562771906,3.920647689309657,75.58986665851435,2.075316756040983,1.544502551946092,25.577502930565103,0.4387360254297382,0.4532916689456392,,61,1,0,1.2232649326324463,0.08752052598136376,37.55988736994837,1.5747242812862123,43.87360254297382
baseline,PI-NPZ,4132,98.59956761891948,0.0,49.29978380945974,73.97533871068775,2.6440839205768234,38.309711315632285,1.373154891165447,1.0887895075660106,20.708908035719485,0.2229233405222085,0.24973972506048578,,54,1,0,1.1232383251190186,0.05047191325416834,27.977681848520742,1.446811727235753,22.29233405222085
baseline,PI-NPZ,4133,4338.658868254219,1.3695501826753677e-27,2169.3294341271094,2356.235436466992,35.17300123978064,1195.7042188533862,7.250836411740711,5.222946774980052,27.96766499209741,0.44881390532807136,0.45692078865488467,-2.5682155852859242e+28,72,1,0,1.4377186298370361,0.1576739003265854,66.98988864794657,1.826009255897944,44.88139053280714
baseline,PI-NPZ,4134,2293.4275385509104,0.0,1146.7137692754552,1168.5214009322542,85.63098731806726,627.0761941251608,8.949050121051311,6.514518665981144,27.20435601699552,0.4531536893279171,0.49049124888830015,,65,1,0,1.3785240650177002,0.13941435202552038,13.646011070640876,1.1350057192754346,45.31536893279171
baseline,PI-NPZ,4135,3129.571780697189,0.0,1564.7858903485944,1623.8588158564107,34.27090421817763,829.0648600372941,6.529287707644653,4.570177961971171,30.00495357831616,0.4701736095967739,0.48112427844851785,,64,1,0,1.2926254272460938,0.1114726946812348,47.38301637793087,1.6756227042253489,47.01736095967739
baseline,PI-NPZ,4136,7298.501082795581,1.3695501826753677e-27,3649.2505413977906,3732.027029892869,134.991644169238,1933.5093370310535,8.90707403521436,6.417479402061796,27.950757154480627,0.4701626224078186,0.48865842622258376,-9.856640952399174e+28,53,1,0,0.9670507907867432,-0.014550715597306382,27.646355838247704,1.4416378935560088,47.016262240781856
baseline,PI-NPZ,4137,230.56392270320052,0.0,115.28196135160026,145.10504575274587,6.7818319296636185,75.94343884120474,2.4354800142272,1.9904007385860722,18.27480714442879,0.3412374498939721,0.37065155705415304,,70,1,0,1.4304778575897217,0.15548113973581118,21.396142997596098,1.3303354917682861,34.12374498939721
baseline,PI-NPZ,4138,413.69193623149266,1.3695501826753677e-27,206.84596811574633,221.64667283198136,22.475095956413202,122.06088439419729,3.8944272793888013,2.82678548263005,27.41460348763552,0.40989478544781316,0.4642228832133849,-1.6410567674496528e+28,61,1,0,1.1698887348175049,0.0681445590516335,9.86187882186706,0.9939596618213824,40.98947854478131
baseline,PI-NPZ,4139,1323.1429980039975,0.0,661.5714990019987,657.0652228486508,22.524082283503432,339.7946525660771,4.16877075405266,2.9569346471214737,29.06938707898732,0.4863825707747871,0.5034057363113026,,55,1,0,1.0898537635803223,0.03736822827935031,29.17167565712026,1.4649613762502782,48.638257077478706
baseline,PI-NPZ,4140,412.96533316449717,1.3695501826753677e-27,206.48266658224858,293.10392334069246,20.640512108042937,156.8722177243677,2.7752098245352896,2.302227440858524,17.04312155049273,0.24026447197261222,0.2902456942458657,-1.5071015556160513e+28,53,1,0,1.0912566184997559,0.03792689072893504,14.200419146891194,1.1523011634320306,24.026447197261223
baseline,PI-NPZ,4141,1295.935864429061,1.6102914257237722e-27,647.9679322145305,686.2854542858779,13.956696885592748,350.1210755857353,4.024352633991113,2.951183034800821,26.666887740550383,0.4596629583363139,0.4704325475333391,-8.667186984070091e+27,55,1,0,1.0027570724487305,0.0011957337448092434,49.17248399901256,1.6917221476803532,45.966295833631385
baseline,PI-NPZ,4142,3219.049558961883,0.0,1609.5247794809416,1568.2056877289972,71.05639526363527,819.6310414963162,6.5851440710374485,4.694243145934308,28.714647769357615,0.4907620858371373,0.5128358047911724,,49,1,0,0.9500072002410889,-0.02227310311839102,22.06987396293606,1.343799852991393,49.07620858371373
baseline,PI-NPZ,4143,1636.2034796221978,1.3695501826753677e-27,818.1017398110989,1078.4657134668641,34.61868988659822,556.5422016767312,5.339104855447114,4.404964871422535,17.496191015457242,0.31971517160538276,0.3408731084498832,-2.527741613598403e+28,65,1,0,1.340240478515625,0.12718273054549786,31.152701532023194,1.4934957142239809,31.971517160538276
