method,dataset,metric,value
NN-NPZ,baseline,Computational Time (s),1.195063829421997
NN-NPZ,baseline,Computational Time (s),1.4907865524291992
NN-NPZ,baseline,Computational Time (s),0.9742043018341064
NN-NPZ,baseline,Computational Time (s),1.110626220703125
NN-NPZ,baseline,Computational Time (s),1.055396556854248
NN-NPZ,baseline,Computational Time (s),0.9510629177093506
NN-NPZ,baseline,Computational Time (s),0.9875161647796631
NN-NPZ,baseline,Computational Time (s),1.000321626663208
NN-NPZ,baseline,Computational Time (s),0.990058422088623
NN-NPZ,baseline,Computational Time (s),1.402118444442749
NN-NPZ,baseline,Computational Time (s),1.4700706005096436
NN-NPZ,baseline,Computational Time (s),1.2363636493682861
NN-NPZ,baseline,Computational Time (s),0.9850132465362549
NN-NPZ,baseline,Computational Time (s),0.9936888217926025
NN-NPZ,baseline,Computational Time (s),1.1280512809753418
NN-NPZ,baseline,Computational Time (s),1.3317677974700928
NN-NPZ,baseline,Computational Time (s),1.0215823650360107
NN-NPZ,baseline,Computational Time (s),0.961320161819458
NN-NPZ,baseline,Computational Time (s),1.3320035934448242
NN-NPZ,baseline,Computational Time (s),1.1489500999450684
NN-NPZ,baseline,Computational Time (s),1.1722893714904785
NN-NPZ,baseline,Computational Time (s),1.3015515804290771
NN-NPZ,baseline,Computational Time (s),1.043567180633545
NN-NPZ,baseline,Computational Time (s),1.4146924018859863
NN-NPZ,baseline,Computational Time (s),1.0421302318572998
NN-NPZ,baseline,Computational Time (s),1.0015151500701904
NN-NPZ,baseline,Computational Time (s),0.9722785949707031
NN-NPZ,baseline,Computational Time (s),1.3436620235443115
NN-NPZ,baseline,Computational Time (s),1.0751478672027588
NN-NPZ,baseline,Computational Time (s),1.1474459171295166
NN-NPZ,baseline,Computational Time (s),1.0824041366577148
NN-NPZ,baseline,Computational Time (s),1.2861907482147217
NN-NPZ,baseline,Computational Time (s),1.1192445755004883
NN-NPZ,baseline,Computational Time (s),1.2148735523223877
NN-NPZ,baseline,Computational Time (s),1.006639003753662
NN-NPZ,baseline,Computational Time (s),1.1374645233154297
NN-NPZ,baseline,Computational Time (s),1.2501792907714844
NN-NPZ,baseline,Computational Time (s),0.8898060321807861
NN-NPZ,baseline,Computational Time (s),1.0712120532989502
NN-NPZ,baseline,Computational Time (s),1.2672762870788574
NN-NPZ,baseline,Computational Time (s),1.0049288272857666
NN-NPZ,baseline,Computational Time (s),1.0750975608825684
NN-NPZ,baseline,Computational Time (s),1.2411437034606934
NN-NPZ,baseline,Computational Time (s),0.9575929641723633
NN-NPZ,baseline,Computational Time (s),1.3441426753997803
NN-NPZ,baseline,Computational Time (s),1.0274336338043213
NN-NPZ,baseline,Computational Time (s),1.447200059890747
NN-NPZ,baseline,Computational Time (s),1.2536578178405762
NN-NPZ,baseline,Computational Time (s),1.040217638015747
NN-NPZ,baseline,Computational Time (s),0.9924378395080566
NN-NPZ,baseline,Computational Time (s),1.231398582458496
NN-NPZ,baseline,Computational Time (s),0.9195506572723389
NN-NPZ,baseline,Computational Time (s),1.208510398864746
NN-NPZ,baseline,Computational Time (s),1.0247745513916016
NN-NPZ,baseline,Computational Time (s),0.9669680595397949
NN-NPZ,baseline,Computational Time (s),1.0656371116638184
NN-NPZ,baseline,Computational Time (s),1.062079668045044
NN-NPZ,baseline,Computational Time (s),0.9957337379455566
NN-NPZ,baseline,Computational Time (s),1.2812299728393555
NN-NPZ,baseline,Computational Time (s),1.0265891551971436
NN-NPZ,baseline,Computational Time (s),0.9653420448303223
NN-NPZ,baseline,Computational Time (s),1.164238691329956
NN-NPZ,baseline,Computational Time (s),0.9885008335113525
NN-NPZ,baseline,Computational Time (s),1.0442023277282715
NN-NPZ,baseline,Computational Time (s),1.343428134918213
NN-NPZ,baseline,Computational Time (s),1.4200243949890137
NN-NPZ,baseline,Computational Time (s),1.063866376876831
NN-NPZ,baseline,Computational Time (s),1.1238353252410889
NN-NPZ,baseline,Computational Time (s),1.14284348487854
NN-NPZ,baseline,Computational Time (s),0.9616899490356445
NN-NPZ,baseline,Computational Time (s),1.0182898044586182
NN-NPZ,baseline,Computational Time (s),1.255028247833252
NN-NPZ,baseline,Computational Time (s),1.4417104721069336
NN-NPZ,baseline,Computational Time (s),0.9235999584197998
NN-NPZ,baseline,Computational Time (s),1.2336840629577637
NN-NPZ,baseline,Computational Time (s),1.197007179260254
NN-NPZ,baseline,Computational Time (s),0.9736988544464111
NN-NPZ,baseline,Computational Time (s),1.61326265335083
NN-NPZ,baseline,Computational Time (s),1.1113595962524414
NN-NPZ,baseline,Computational Time (s),1.2098867893218994
NN-NPZ,baseline,Computational Time (s),1.156341314315796
NN-NPZ,baseline,Computational Time (s),1.0091524124145508
NN-NPZ,baseline,Computational Time (s),1.051259994506836
NN-NPZ,baseline,Computational Time (s),1.1347119808197021
NN-NPZ,baseline,Computational Time (s),1.2326922416687012
NN-NPZ,baseline,Computational Time (s),1.3930368423461914
NN-NPZ,baseline,Computational Time (s),1.1029956340789795
NN-NPZ,baseline,Computational Time (s),0.9190409183502197
NN-NPZ,baseline,Computational Time (s),1.1926441192626953
NN-NPZ,baseline,Computational Time (s),1.1767759323120117
NN-NPZ,baseline,Computational Time (s),1.0265898704528809
NN-NPZ,baseline,Computational Time (s),1.0158917903900146
NN-NPZ,baseline,Computational Time (s),1.0381581783294678
NN-NPZ,baseline,Computational Time (s),0.9638352394104004
NN-NPZ,baseline,Computational Time (s),1.1603364944458008
NN-NPZ,baseline,Computational Time (s),1.0469250679016113
NN-NPZ,baseline,Computational Time (s),1.371640920639038
NN-NPZ,baseline,Computational Time (s),1.2188827991485596
NN-NPZ,baseline,Computational Time (s),1.112874984741211
NN-NPZ,baseline,Computational Time (s),1.085618495941162
NN-NPZ,baseline,Computational Time (s),1.000828742980957
NN-NPZ,baseline,Computational Time (s),1.0036303997039795
NN-NPZ,baseline,Computational Time (s),1.2279958724975586
NN-NPZ,baseline,Computational Time (s),0.9129972457885742
NN-NPZ,baseline,Computational Time (s),1.1887538433074951
NN-NPZ,baseline,Computational Time (s),1.2455859184265137
NN-NPZ,baseline,Computational Time (s),1.3202474117279053
NN-NPZ,baseline,Computational Time (s),0.9897749423980713
NN-NPZ,baseline,Computational Time (s),1.006756067276001
NN-NPZ,baseline,Computational Time (s),0.961829662322998
NN-NPZ,baseline,Computational Time (s),1.4031658172607422
NN-NPZ,baseline,Computational Time (s),1.4317610263824463
NN-NPZ,baseline,Computational Time (s),1.4198062419891357
NN-NPZ,baseline,Computational Time (s),0.8927590847015381
NN-NPZ,baseline,Computational Time (s),1.0257325172424316
NN-NPZ,baseline,Computational Time (s),1.1702172756195068
NN-NPZ,baseline,Computational Time (s),1.0296015739440918
NN-NPZ,baseline,Computational Time (s),0.9386765956878662
NN-NPZ,baseline,Computational Time (s),1.173555612564087
NN-NPZ,baseline,Computational Time (s),0.994560956954956
NN-NPZ,baseline,Computational Time (s),1.2069144248962402
NN-NPZ,baseline,Computational Time (s),0.9942140579223633
NN-NPZ,baseline,Computational Time (s),1.139441967010498
NN-NPZ,baseline,Computational Time (s),1.1100342273712158
NN-NPZ,baseline,Computational Time (s),1.0147035121917725
NN-NPZ,baseline,Computational Time (s),0.9851863384246826
NN-NPZ,baseline,Computational Time (s),0.9871528148651123
NN-NPZ,baseline,Computational Time (s),0.9153783321380615
NN-NPZ,baseline,Computational Time (s),0.9006097316741943
NN-NPZ,baseline,Computational Time (s),1.1780540943145752
NN-NPZ,baseline,Computational Time (s),0.9711575508117676
NN-NPZ,baseline,Computational Time (s),0.858482837677002
NN-NPZ,baseline,Computational Time (s),1.0203676223754883
NN-NPZ,baseline,Computational Time (s),0.8954751491546631
NN-NPZ,baseline,Computational Time (s),1.0566000938415527
NN-NPZ,baseline,Computational Time (s),1.1263794898986816
NN-NPZ,baseline,Computational Time (s),1.0891001224517822
NN-NPZ,baseline,Computational Time (s),1.0575919151306152
NN-NPZ,baseline,Computational Time (s),0.986901044845581
NN-NPZ,baseline,Computational Time (s),0.968926191329956
NN-NPZ,baseline,Computational Time (s),0.9624764919281006
NN-NPZ,baseline,Computational Time (s),0.8666582107543945
NN-NPZ,baseline,Computational Time (s),1.378725290298462
NN-NPZ,baseline,Computational Time (s),1.1979851722717285
NN-NPZ,baseline,Computational Time (s),0.9974002838134766
NN-NPZ,baseline,Computational Time (s),1.0246202945709229
NN-NPZ,baseline,Computational Time (s),1.0934562683105469
NN-NPZ,baseline,Computational Time (s),1.0615665912628174
NN-NPZ,baseline,Computational Time (s),1.1292243003845215
NN-NPZ,baseline,Computational Time (s),1.3628950119018555
NN-NPZ,baseline,Computational Time (s),0.9686160087585449
NN-NPZ,baseline,Computational Time (s),1.3134245872497559
NN-NPZ,baseline,Computational Time (s),0.9774367809295654
NN-NPZ,baseline,Computational Time (s),1.2939586639404297
NN-NPZ,baseline,Computational Time (s),1.0562567710876465
NN-NPZ,baseline,Computational Time (s),1.192209005355835
NN-NPZ,baseline,Computational Time (s),1.0942180156707764
NN-NPZ,baseline,Computational Time (s),1.0502104759216309
NN-NPZ,baseline,Computational Time (s),1.4721965789794922
NN-NPZ,baseline,Computational Time (s),0.9732987880706787
NN-NPZ,baseline,Computational Time (s),1.411320686340332
NN-NPZ,baseline,Computational Time (s),1.3189013004302979
NN-NPZ,baseline,Computational Time (s),1.089754343032837
NN-NPZ,baseline,Computational Time (s),1.1568913459777832
NN-NPZ,baseline,Computational Time (s),1.0129871368408203
NN-NPZ,baseline,Computational Time (s),1.417043685913086
NN-NPZ,baseline,Computational Time (s),1.0736024379730225
NN-NPZ,baseline,Computational Time (s),0.9214887619018555
NN-NPZ,baseline,Computational Time (s),1.1440863609313965
NN-NPZ,baseline,Computational Time (s),0.9470667839050293
NN-NPZ,baseline,Computational Time (s),1.00046968460083
NN-NPZ,baseline,Computational Time (s),0.9811084270477295
NN-NPZ,baseline,Computational Time (s),1.3087165355682373
NN-NPZ,baseline,Computational Time (s),1.3083088397979736
NN-NPZ,baseline,Computational Time (s),1.137678861618042
NN-NPZ,baseline,Computational Time (s),1.0155134201049805
NN-NPZ,baseline,Computational Time (s),1.2135646343231201
NN-NPZ,baseline,Computational Time (s),1.5419368743896484
NN-NPZ,baseline,Computational Time (s),0.9994277954101562
NN-NPZ,baseline,Computational Time (s),0.945138692855835
NN-NPZ,baseline,Computational Time (s),0.9649333953857422
NN-NPZ,baseline,Computational Time (s),0.9536218643188477
NN-NPZ,baseline,Computational Time (s),1.0221731662750244
NN-NPZ,baseline,Computational Time (s),1.058067798614502
NN-NPZ,baseline,Computational Time (s),1.0426993370056152
NN-NPZ,baseline,Computational Time (s),1.0423305034637451
NN-NPZ,baseline,Computational Time (s),1.3335800170898438
NN-NPZ,baseline,Computational Time (s),1.15956711769104
NN-NPZ,baseline,Computational Time (s),1.004133939743042
NN-NPZ,baseline,Computational Time (s),1.1151847839355469
NN-NPZ,baseline,Computational Time (s),0.9352560043334961
NN-NPZ,baseline,Computational Time (s),0.9533782005310059
NN-NPZ,baseline,Computational Time (s),1.103682041168213
NN-NPZ,baseline,Computational Time (s),0.8977489471435547
NN-NPZ,baseline,Computational Time (s),1.0483412742614746
NN-NPZ,baseline,Computational Time (s),1.0096995830535889
NN-NPZ,baseline,Computational Time (s),0.9558098316192627
NN-NPZ,baseline,Computational Time (s),1.0227088928222656
NN-NPZ,baseline,Computational Time (s),1.0998203754425049
NN-NPZ,baseline,Computational Time (s),0.9346630573272705
NN-NPZ,baseline,Computational Time (s),1.0853121280670166
NN-NPZ,baseline,Computational Time (s),0.8986382484436035
NN-NPZ,baseline,Computational Time (s),0.9190771579742432
NN-NPZ,baseline,Computational Time (s),0.951610803604126
NN-NPZ,baseline,Computational Time (s),1.147547721862793
NN-NPZ,baseline,Computational Time (s),0.8991026878356934
NN-NPZ,baseline,Computational Time (s),1.329005479812622
NN-NPZ,baseline,Computational Time (s),0.9966614246368408
NN-NPZ,baseline,Computational Time (s),0.9176101684570312
NN-NPZ,baseline,Computational Time (s),1.2245395183563232
NN-NPZ,baseline,Computational Time (s),0.9401099681854248
NN-NPZ,baseline,Computational Time (s),1.369786262512207
NN-NPZ,baseline,Computational Time (s),0.9909079074859619
NN-NPZ,baseline,Computational Time (s),1.0026779174804688
NN-NPZ,baseline,Computational Time (s),1.3814833164215088
NN-NPZ,baseline,Computational Time (s),1.090517520904541
NN-NPZ,baseline,Computational Time (s),0.9579682350158691
NN-NPZ,baseline,Computational Time (s),0.9686012268066406
NN-NPZ,baseline,Computational Time (s),1.3842120170593262
NN-NPZ,baseline,Computational Time (s),1.2660143375396729
NN-NPZ,baseline,Computational Time (s),1.0226609706878662
NN-NPZ,baseline,Computational Time (s),0.8844499588012695
NN-NPZ,baseline,Computational Time (s),1.1753194332122803
NN-NPZ,baseline,Computational Time (s),1.1674261093139648
NN-NPZ,baseline,Computational Time (s),0.9693996906280518
NN-NPZ,baseline,Computational Time (s),1.2069106101989746
NN-NPZ,baseline,Computational Time (s),0.8763482570648193
NN-NPZ,baseline,Computational Time (s),1.227046012878418
NN-NPZ,baseline,Computational Time (s),1.0532517433166504
NN-NPZ,baseline,Computational Time (s),0.957866907119751
NN-NPZ,baseline,Computational Time (s),1.1137211322784424
NN-NPZ,baseline,Computational Time (s),1.0874457359313965
NN-NPZ,baseline,Computational Time (s),1.290280818939209
NN-NPZ,baseline,Computational Time (s),1.2129523754119873
NN-NPZ,baseline,Computational Time (s),1.3005175590515137
NN-NPZ,baseline,Computational Time (s),0.9504678249359131
NN-NPZ,baseline,Computational Time (s),1.0145750045776367
NN-NPZ,baseline,Computational Time (s),1.3081977367401123
NN-NPZ,baseline,Computational Time (s),1.1675324440002441
NN-NPZ,baseline,Computational Time (s),1.0252666473388672
NN-NPZ,baseline,Computational Time (s),0.932366132736206
NN-NPZ,baseline,Computational Time (s),1.1303014755249023
NN-NPZ,baseline,Computational Time (s),1.0101964473724365
NN-NPZ,baseline,Computational Time (s),1.1887829303741455
NN-NPZ,baseline,Computational Time (s),1.0721826553344727
NN-NPZ,baseline,Computational Time (s),1.200098991394043
NN-NPZ,baseline,Computational Time (s),1.023428201675415
NN-NPZ,baseline,Computational Time (s),1.0477843284606934
NN-NPZ,baseline,Computational Time (s),1.0429818630218506
NN-NPZ,baseline,Computational Time (s),0.8953726291656494
NN-NPZ,baseline,Computational Time (s),1.0240752696990967
NN-NPZ,baseline,Computational Time (s),0.9724435806274414
NN-NPZ,baseline,Computational Time (s),0.9203252792358398
NN-NPZ,baseline,Computational Time (s),1.123194932937622
NN-NPZ,baseline,Computational Time (s),1.1516804695129395
NN-NPZ,baseline,Computational Time (s),0.9869480133056641
NN-NPZ,baseline,Computational Time (s),1.1985626220703125
NN-NPZ,baseline,Computational Time (s),1.0715951919555664
NN-NPZ,baseline,Computational Time (s),0.9930934906005859
NN-NPZ,baseline,Computational Time (s),0.941655158996582
NN-NPZ,baseline,Computational Time (s),1.185354232788086
NN-NPZ,baseline,Computational Time (s),0.9705560207366943
NN-NPZ,baseline,Computational Time (s),0.9203801155090332
NN-NPZ,baseline,Computational Time (s),1.0638673305511475
NN-NPZ,baseline,Computational Time (s),0.9994404315948486
NN-NPZ,baseline,Computational Time (s),1.0434203147888184
NN-NPZ,baseline,Computational Time (s),0.9897594451904297
NN-NPZ,baseline,Computational Time (s),0.9380638599395752
NN-NPZ,baseline,Computational Time (s),1.122145414352417
NN-NPZ,baseline,Computational Time (s),1.0071361064910889
NN-NPZ,baseline,Computational Time (s),0.9734444618225098
NN-NPZ,baseline,Computational Time (s),0.8833777904510498
NN-NPZ,baseline,Computational Time (s),1.0204651355743408
NN-NPZ,baseline,Computational Time (s),1.0178861618041992
NN-NPZ,baseline,Computational Time (s),1.1519362926483154
NN-NPZ,baseline,Computational Time (s),0.9738781452178955
NN-NPZ,baseline,Computational Time (s),1.4252066612243652
NN-NPZ,baseline,Computational Time (s),0.9582390785217285
NN-NPZ,baseline,Computational Time (s),1.317225694656372
NN-NPZ,baseline,Computational Time (s),1.100940465927124
NN-NPZ,baseline,Computational Time (s),0.9867434501647949
NN-NPZ,baseline,Computational Time (s),1.014477014541626
NN-NPZ,baseline,Computational Time (s),1.050910234451294
NN-NPZ,baseline,Computational Time (s),1.4567770957946777
NN-NPZ,baseline,Computational Time (s),1.1752636432647705
NN-NPZ,baseline,Computational Time (s),1.030512809753418
NN-NPZ,baseline,Computational Time (s),0.9609348773956299
NN-NPZ,baseline,Computational Time (s),1.150414228439331
NN-NPZ,baseline,Computational Time (s),1.287712574005127
NN-NPZ,baseline,Computational Time (s),0.9960739612579346
NN-NPZ,baseline,Computational Time (s),1.0111169815063477
NN-NPZ,baseline,Computational Time (s),0.9043698310852051
NN-NPZ,baseline,Computational Time (s),1.0028424263000488
NN-NPZ,baseline,Computational Time (s),1.358626365661621
NN-NPZ,baseline,Computational Time (s),1.3371098041534424
NN-NPZ,baseline,Computational Time (s),1.4686222076416016
